197 203 170 149
269.234	191.091	166.667	146.078
253.012	212.459	163.399	143.214
230.527	227.268	163.399	143.214
210.047	230.278	166.667	146.078
187.975	222.266	163.399	143.214
154.643	201.282	166.667	146.078
148.48	184.322	166.667	146.078
177.861	170.225	166.667	146.078
211.247	155.375	163.399	143.214
228.127	150.608	163.399	143.214
242.014	162.07	163.399	143.214
239.815	176.726	166.667	146.078
222.746	187.981	166.667	146.078
205.372	192.985	163.399	143.214
203.92	192.537	166.667	146.078
236.736	195.384	163.399	143.214
264.587	187.689	166.667	146.078
275.479	171.486	166.667	146.078
285.172	157.41	170	149
303.944	151.148	166.667	146.078
313.484	146.611	166.667	146.078
300.592	159.491	163.399	143.214
264.053	178.728	163.399	143.214
236.595	191.27	166.667	146.078
239.354	199.162	163.399	143.214
234.69	198.798	163.399	143.214
210.798	197.479	166.667	146.078
200.764	202.884	163.399	143.214
213.117	204.216	163.399	143.214
249.954	198.433	166.667	146.078
309.048	191.837	166.667	146.078
365.548	185.084	166.667	146.078
404.165	185.596	163.399	143.214
396.36	188.013	166.667	146.078
347.18	190.44	166.667	146.078
286.104	192.59	166.667	146.078
242.768	203.637	163.399	143.214
214.331	205.076	170	149
212.236	206.437	166.667	146.078
214.189	203.224	166.667	146.078
208.452	196.279	166.667	146.078
210.57	191.248	166.667	146.078
232.397	193.421	160.195	140.406
258.839	192.885	166.667	146.078
292.127	197.45	166.667	146.078
301.779	190.803	170	149
293.876	189.736	166.667	146.078
268.569	190.889	166.667	146.078
222.531	183.149	166.667	146.078
171.294	160.146	170	149
144.934	137.95	170	149
155.782	115.398	170	149
163.468	97.9847	170	149
151.158	113.904	170	149
135.137	158.993	170	149
125.704	202.606	173.4	151.98
132.195	235.899	170	149
141.622	248.665	170	149
141.441	239.9	173.4	151.98
147.927	243.535	166.667	146.078
157.795	240.355	170	149
172.407	213.523	173.4	151.98
185.276	180.419	173.4	151.98
190.626	156.371	173.4	151.98
202.988	156.644	173.4	151.98
217.027	174.924	173.4	151.98
224.59	194.441	173.4	151.98
219.37	197.687	170	149
211.163	175.906	170	149
207.251	148.145	173.4	151.98
223.524	134.736	173.4	151.98
234.382	120.971	173.4	151.98
223.084	109.664	173.4	151.98
216.863	109.663	170	149
220.584	98.4335	176.868	155.02
225.365	88.6482	173.4	151.98
218.072	114.251	173.4	151.98
210.383	182.111	176.868	155.02
211.036	222.988	176.868	155.02
213.434	229.225	176.868	155.02
210.605	220.285	176.868	155.02
203.973	204.217	180.405	158.12
206.659	188.631	176.868	155.02
204.805	160.531	176.868	155.02
202.111	132.826	180.405	158.12
216.081	125.238	176.868	155.02
235.924	128.565	173.4	151.98
263.297	129.804	173.4	151.98
282.285	121.227	180.405	158.12
279.601	117.758	184.013	161.282
275.101	126.726	184.013	161.282
270.463	138.427	184.013	161.282
263.052	143.175	180.405	158.12
234.15	149.3	184.013	161.282
198.976	172.793	184.013	161.282
178.712	198.645	184.013	161.282
175.983	211.869	184.013	161.282
180.21	214.53	180.405	158.12
172.045	206.798	184.013	161.282
168.242	190.745	184.013	161.282
174.137	189.285	180.405	158.12
184.838	190.9	184.013	161.282
203.984	194.79	184.013	161.282
234.847	190.165	184.013	161.282
274.034	179.927	187.694	164.508
316.809	173.577	187.694	164.508
334.645	162.979	187.694	164.508
327.024	154.14	184.013	161.282
300.121	150.142	184.013	161.282
257.098	149.645	187.694	164.508
217.932	144.519	187.694	164.508
196.827	144.317	187.694	164.508
189.411	147.339	187.694	164.508
176.827	144.485	191.448	167.798
167.856	155.012	187.694	164.508
166.172	160.163	191.448	167.798
184.593	159.267	191.448	167.798
211.106	150.281	191.448	167.798
234.092	140.012	195.277	171.154
265.07	138.583	191.448	167.798
287.623	124.783	191.448	167.798
291.088	106.839	191.448	167.798
272.86	104.35	195.277	171.154
257.281	112.556	199.182	174.577
262.082	136.491	199.182	174.577
259.535	168.88	199.182	174.577
248.254	206.127	199.182	174.577
237.472	228.414	199.182	174.577
225.334	222.897	199.182	174.577
216.956	208.218	199.182	174.577
210.684	195.891	203.166	178.069
208.696	184.004	203.166	178.069
208.234	171.156	203.166	178.069
203.364	159.874	203.166	178.069
194.785	146.74	207.229	181.63
191.308	146.637	207.229	181.63
196.511	168.417	207.229	181.63
212.916	192.775	203.166	178.069
